_LR,batch_acc,epoch,loss,msls-val/R1,msls-val/R5,step,vpr_loss
1.9999999949504854e-06,0.8999999761581421,0,0.08988582342863083,,,1099,0.08988582342863083
1.9999999949504854e-06,0.887499988079071,0,0.10478009283542633,,,1119,0.10478009283542633
1.9999999949504854e-06,0.7875000238418579,0,0.17551113665103912,,,1139,0.17551113665103912
1.9999999949504854e-06,0.8500000238418579,0,0.12538094818592072,,,1159,0.12538094818592072
1.9999999949504854e-06,0.925000011920929,0,0.06198480352759361,,,1179,0.06198480352759361
1.9999999949504854e-06,0.762499988079071,0,0.2097179889678955,,,1199,0.2097179889678955
1.9999999949504854e-06,0.9624999761581421,0,0.02697242796421051,,,1219,0.02697242796421051
1.9999999949504854e-06,0.8999999761581421,0,0.08958735316991806,,,1239,0.08958735316991806
1.9999999949504854e-06,0.887499988079071,0,0.09987899661064148,,,1259,0.09987899661064148
1.9999999949504854e-06,0.9375,0,0.06157767400145531,,,1279,0.06157767400145531
1.9999999949504854e-06,0.925000011920929,0,0.05990875884890556,,,1299,0.05990875884890556
1.9999999949504854e-06,0.875,0,0.10689065605401993,,,1319,0.10689065605401993
1.9999999949504854e-06,0.8125,0,0.15621106326580048,,,1339,0.15621106326580048
1.9999999949504854e-06,0.887499988079071,0,0.09198228269815445,,,1359,0.09198228269815445
1.9999999949504854e-06,0.9312499761581421,0,0.058616675436496735,,,1379,0.058616675436496735
1.9999999949504854e-06,0.862500011920929,0,0.11236027628183365,,,1399,0.11236027628183365
1.9999999949504854e-06,0.925000011920929,0,0.08343400806188583,,,1419,0.08343400806188583
1.9999999949504854e-06,0.887499988079071,0,0.1104973703622818,,,1439,0.1104973703622818
1.9999999949504854e-06,0.918749988079071,0,0.08407765626907349,,,1459,0.08407765626907349
1.9999999949504854e-06,0.887499988079071,0,0.1048293337225914,,,1479,0.1048293337225914
1.9999999949504854e-06,0.918749988079071,0,0.06912034004926682,,,1499,0.06912034004926682
1.9999999949504854e-06,0.918749988079071,0,0.07093784213066101,,,1519,0.07093784213066101
1.9999999949504854e-06,0.8687499761581421,0,0.12364528328180313,,,1539,0.12364528328180313
1.9999999949504854e-06,0.862500011920929,0,0.13499771058559418,,,1559,0.13499771058559418
,,0,,0.9094594717025757,0.9513513445854187,1562,
1.9999999949504854e-06,0.893750011920929,1,0.0930735245347023,,,1579,0.0930735245347023
1.9999999949504854e-06,0.8500000238418579,1,0.11524771898984909,,,1599,0.11524771898984909
1.9999999949504854e-06,0.6625000238418579,1,0.3099616467952728,,,1619,0.3099616467952728
1.9999999949504854e-06,0.887499988079071,1,0.09478385746479034,,,1639,0.09478385746479034
1.9999999949504854e-06,0.925000011920929,1,0.060139741748571396,,,1659,0.060139741748571396
1.9999999949504854e-06,0.8500000238418579,1,0.1372154951095581,,,1679,0.1372154951095581
1.9999999949504854e-06,0.893750011920929,1,0.09992287307977676,,,1699,0.09992287307977676
1.9999999949504854e-06,0.8812500238418579,1,0.09673573821783066,,,1719,0.09673573821783066
1.9999999949504854e-06,0.862500011920929,1,0.1101590171456337,,,1739,0.1101590171456337
1.9999999949504854e-06,0.9624999761581421,1,0.02672523818910122,,,1759,0.02672523818910122
1.9999999949504854e-06,0.981249988079071,1,0.014187592081725597,,,1779,0.014187592081725597
1.9999999949504854e-06,0.96875,1,0.0225684717297554,,,1799,0.0225684717297554
1.9999999949504854e-06,0.887499988079071,1,0.09780754148960114,,,1819,0.09780754148960114
1.9999999949504854e-06,0.9312499761581421,1,0.06323929876089096,,,1839,0.06323929876089096
1.9999999949504854e-06,0.9937499761581421,1,0.0043098884634673595,,,1859,0.0043098884634673595
1.9999999949504854e-06,0.925000011920929,1,0.06819795817136765,,,1879,0.06819795817136765
1.9999999949504854e-06,0.9375,1,0.05093073844909668,,,1899,0.05093073844909668
1.9999999949504854e-06,0.956250011920929,1,0.04170962795615196,,,1919,0.04170962795615196
1.9999999949504854e-06,0.981249988079071,1,0.015436427667737007,,,1939,0.015436427667737007
1.9999999949504854e-06,0.925000011920929,1,0.06987807154655457,,,1959,0.06987807154655457
1.9999999949504854e-06,0.987500011920929,1,0.009121164679527283,,,1979,0.009121164679527283
1.9999999949504854e-06,0.824999988079071,1,0.16071167588233948,,,1999,0.16071167588233948
1.9999999949504854e-06,0.8687499761581421,1,0.11957132071256638,,,2019,0.11957132071256638
1.9999999949504854e-06,0.862500011920929,1,0.11865682899951935,,,2039,0.11865682899951935
1.9999999949504854e-06,0.9312499761581421,1,0.058522749692201614,,,2059,0.058522749692201614
1.9999999949504854e-06,0.862500011920929,1,0.1108722910284996,,,2079,0.1108722910284996
1.9999999949504854e-06,0.8687499761581421,1,0.12216614931821823,,,2099,0.12216614931821823
1.9999999949504854e-06,0.893750011920929,1,0.08250071853399277,,,2119,0.08250071853399277
1.9999999949504854e-06,0.824999988079071,1,0.16232216358184814,,,2139,0.16232216358184814
1.9999999949504854e-06,0.862500011920929,1,0.11011313647031784,,,2159,0.11011313647031784
1.9999999949504854e-06,0.9437500238418579,1,0.054639000445604324,,,2179,0.054639000445604324
1.9999999949504854e-06,0.875,1,0.1019931435585022,,,2199,0.1019931435585022
1.9999999949504854e-06,0.8187500238418579,1,0.15935619175434113,,,2219,0.15935619175434113
1.9999999949504854e-06,0.875,1,0.10817085951566696,,,2239,0.10817085951566696
1.9999999949504854e-06,0.96875,1,0.025020623579621315,,,2259,0.025020623579621315
1.9999999949504854e-06,0.887499988079071,1,0.09417011588811874,,,2279,0.09417011588811874
1.9999999949504854e-06,0.824999988079071,1,0.15070243179798126,,,2299,0.15070243179798126
1.9999999949504854e-06,0.9125000238418579,1,0.07538717985153198,,,2319,0.07538717985153198
1.9999999949504854e-06,0.8374999761581421,1,0.13432589173316956,,,2339,0.13432589173316956
1.9999999949504854e-06,0.8812500238418579,1,0.11130513995885849,,,2359,0.11130513995885849
1.9999999949504854e-06,0.9125000238418579,1,0.07598907500505447,,,2379,0.07598907500505447
1.9999999949504854e-06,0.9624999761581421,1,0.02732672169804573,,,2399,0.02732672169804573
1.9999999949504854e-06,0.9125000238418579,1,0.07731186598539352,,,2419,0.07731186598539352
1.9999999949504854e-06,0.862500011920929,1,0.13515082001686096,,,2439,0.13515082001686096
1.9999999949504854e-06,0.8812500238418579,1,0.1040739193558693,,,2459,0.1040739193558693
1.9999999949504854e-06,0.875,1,0.12525327503681183,,,2479,0.12525327503681183
1.9999999949504854e-06,0.949999988079071,1,0.04030991718173027,,,2499,0.04030991718173027
1.9999999949504854e-06,0.918749988079071,1,0.07400370389223099,,,2519,0.07400370389223099
1.9999999949504854e-06,0.918749988079071,1,0.057258427143096924,,,2539,0.057258427143096924
1.9999999949504854e-06,0.918749988079071,1,0.06347417086362839,,,2559,0.06347417086362839
1.9999999949504854e-06,0.9375,1,0.055157311260700226,,,2579,0.055157311260700226
1.9999999949504854e-06,0.856249988079071,1,0.12196420878171921,,,2599,0.12196420878171921
1.9999999949504854e-06,0.9312499761581421,1,0.06371918320655823,,,2619,0.06371918320655823
1.9999999949504854e-06,0.875,1,0.12150277942419052,,,2639,0.12150277942419052
1.9999999949504854e-06,0.8999999761581421,1,0.09071898460388184,,,2659,0.09071898460388184
1.9999999949504854e-06,0.831250011920929,1,0.15487049520015717,,,2679,0.15487049520015717
1.9999999949504854e-06,0.8500000238418579,1,0.13003675639629364,,,2699,0.13003675639629364
1.9999999949504854e-06,0.8125,1,0.16290168464183807,,,2719,0.16290168464183807
1.9999999949504854e-06,0.737500011920929,1,0.25552353262901306,,,2739,0.25552353262901306
1.9999999949504854e-06,0.8125,1,0.15897324681282043,,,2759,0.15897324681282043
1.9999999949504854e-06,0.875,1,0.0961068794131279,,,2779,0.0961068794131279
1.9999999949504854e-06,0.893750011920929,1,0.09217777103185654,,,2799,0.09217777103185654
1.9999999949504854e-06,0.9375,1,0.04959838464856148,,,2819,0.04959838464856148
1.9999999949504854e-06,0.956250011920929,1,0.036104608327150345,,,2839,0.036104608327150345
1.9999999949504854e-06,0.8812500238418579,1,0.09519579261541367,,,2859,0.09519579261541367
1.9999999949504854e-06,0.8999999761581421,1,0.08292554318904877,,,2879,0.08292554318904877
1.9999999949504854e-06,0.925000011920929,1,0.06274814158678055,,,2899,0.06274814158678055
1.9999999949504854e-06,0.918749988079071,1,0.07831215113401413,,,2919,0.07831215113401413
1.9999999949504854e-06,0.9750000238418579,1,0.017642540857195854,,,2939,0.017642540857195854
1.9999999949504854e-06,0.8999999761581421,1,0.08889354765415192,,,2959,0.08889354765415192
1.9999999949504854e-06,0.9125000238418579,1,0.08631759136915207,,,2979,0.08631759136915207
1.9999999949504854e-06,0.9312499761581421,1,0.06121645122766495,,,2999,0.06121645122766495
1.9999999949504854e-06,0.956250011920929,1,0.03874729946255684,,,3019,0.03874729946255684
1.9999999949504854e-06,0.949999988079071,1,0.04338885471224785,,,3039,0.04338885471224785
1.9999999949504854e-06,0.8999999761581421,1,0.08183804899454117,,,3059,0.08183804899454117
1.9999999949504854e-06,0.9437500238418579,1,0.04744900390505791,,,3079,0.04744900390505791
1.9999999949504854e-06,0.925000011920929,1,0.07133492082357407,,,3099,0.07133492082357407
1.9999999949504854e-06,0.9750000238418579,1,0.02048407308757305,,,3119,0.02048407308757305
,,1,,0.9067567586898804,0.949999988079071,3125,
1.9999999949504854e-06,0.90625,2,0.07291891425848007,,,3139,0.07291891425848007
1.9999999949504854e-06,0.862500011920929,2,0.1054958626627922,,,3159,0.1054958626627922
1.9999999949504854e-06,0.7437499761581421,2,0.23660555481910706,,,3179,0.23660555481910706
1.9999999949504854e-06,0.8687499761581421,2,0.13653253018856049,,,3199,0.13653253018856049
1.9999999949504854e-06,0.9437500238418579,2,0.04762746021151543,,,3219,0.04762746021151543
1.9999999949504854e-06,0.9312499761581421,2,0.05929863080382347,,,3239,0.05929863080382347
