mask,transform,composition,flat_index,place_label,aligned_coverage,shuffled_coverage,aligned_zero_active_image,shuffled_zero_active_image,aligned_effective_confidence_mean,shuffled_effective_confidence_mean,aligned_delta_abs_mean,shuffled_delta_abs_mean,aligned_pre_target_std,shuffled_pre_target_std,aligned_target_std,shuffled_target_std,aligned_target_change_from_ru,shuffled_target_change_from_ru,aligned_target_correlation_with_ru,shuffled_target_correlation_with_ru,aligned_saturation_fraction,shuffled_saturation_fraction,pre_transform_pair_difference,target_pair_difference,target_pair_correlation,target_pair_sign_disagreement,pair_difference_amplification
top_20pct_per_image,center_only,production_roundtrip,136,875,0.20408163964748383,0.20408163964748383,0.0,0.0,0.1200474351644516,0.13593152165412903,0.01483884733170271,0.02305298112332821,0.2488240748643875,0.24447588622570038,0.4001776874065399,0.3919791579246521,0.11049014329910278,0.12176637351512909,0.9579520225524902,0.9477450251579285,0.0,0.0,0.020225323736667633,0.036651793867349625,0.986270010471344,0.03750000149011612,1.8121733665466309
top_20pct_per_image,center_only,production_roundtrip,137,875,0.20408163964748383,0.20408163964748383,0.0,0.0,0.12949667870998383,0.11396509408950806,0.014522970654070377,0.01000236626714468,0.2637411653995514,0.2645571529865265,0.4026288092136383,0.40491756796836853,0.07614932954311371,0.07481414824724197,0.9737094640731812,0.9726168513298035,0.0,0.0,0.012151407077908516,0.021520884707570076,0.9955939650535583,0.04500000178813934,1.7710611820220947
top_20pct_per_image,center_only,production_roundtrip,138,875,0.20408163964748383,0.20408163964748383,0.0,0.0,0.13523148000240326,0.1197596937417984,0.022160524502396584,0.02937030978500843,0.3655593693256378,0.35200947523117065,0.5304052233695984,0.5160504579544067,0.08475896716117859,0.09171416610479355,0.9794504046440125,0.9751876592636108,0.0024999999441206455,0.0,0.02745465748012066,0.037403181195259094,0.9941244125366211,0.03500000014901161,1.362362027168274
top_20pct_per_image,center_only,production_roundtrip,139,875,0.20408163964748383,0.20408163964748383,0.0,0.0,0.12232691049575806,0.12259222567081451,0.01817624643445015,0.021088935434818268,0.2923007905483246,0.2801003158092499,0.4445129632949829,0.4401666224002838,0.07821189612150192,0.08217272162437439,0.9794033765792847,0.9773616194725037,0.004999999888241291,0.0,0.019932301715016365,0.030393004417419434,0.994910717010498,0.02250000089406967,1.5248116254806519
top_20pct_per_image,center_only,production_roundtrip,140,86,0.20408163964748383,0.20408163964748383,0.0,0.0,0.13297443091869354,0.1200474351644516,0.028522755950689316,0.02102089859545231,0.25060203671455383,0.25103574991226196,0.41708943247795105,0.41328343749046326,0.1009875014424324,0.09735532850027084,0.9535068869590759,0.9676604270935059,0.0,0.0,0.02641633339226246,0.04315757378935814,0.9810135960578918,0.029999999329447746,1.633745789527893
top_20pct_per_image,center_only,production_roundtrip,141,86,0.20408163964748383,0.20408163964748383,0.0,0.0,0.1293696165084839,0.12949667870998383,0.02036358416080475,0.02166305109858513,0.319678395986557,0.31312882900238037,0.45667514204978943,0.4542127847671509,0.09216577559709549,0.09791170805692673,0.9720577001571655,0.9683380722999573,0.012500000186264515,0.009999999776482582,0.02305721491575241,0.03580961376428604,0.9900403618812561,0.029999999329447746,1.5530762672424316
top_20pct_per_image,center_only,production_roundtrip,142,86,0.20408163964748383,0.20408163964748383,0.0,0.0,0.1284952014684677,0.13523148000240326,0.021226348355412483,0.026980755850672722,0.43752962350845337,0.42325732111930847,0.5783501863479614,0.5752044320106506,0.05718547850847244,0.0650922954082489,0.99175626039505,0.9862638711929321,0.03750000149011612,0.027499999850988388,0.03518877550959587,0.03944563493132591,0.9893150329589844,0.017500000074505806,1.1209720373153687
top_20pct_per_image,center_only,production_roundtrip,143,86,0.20408163964748383,0.20408163964748383,0.0,0.0,0.13135762512683868,0.12232691049575806,0.021054696291685104,0.011872419156134129,0.21977132558822632,0.22188414633274078,0.37352392077445984,0.3756731450557709,0.09842701256275177,0.09574783593416214,0.9504095911979675,0.9543842673301697,0.0,0.0,0.0177888423204422,0.030768681317567825,0.9905276894569397,0.027499999850988388,1.7296618223190308
top_20pct_per_image,center_only,production_roundtrip,144,722,0.20408163964748383,0.20408163964748383,0.0,0.0,0.13256587088108063,0.13297443091869354,0.0305484589189291,0.02732659876346588,0.3033098876476288,0.3032945990562439,0.48407554626464844,0.4868238866329193,0.1343579739332199,0.1295689344406128,0.9466224908828735,0.9479877948760986,0.0,0.0,0.030931444838643074,0.046353116631507874,0.9899584650993347,0.02500000037252903,1.4985758066177368
top_20pct_per_image,center_only,production_roundtrip,145,722,0.20408163964748383,0.20408163964748383,0.0,0.0,0.13061772286891937,0.1293696165084839,0.028986787423491478,0.031150665134191513,0.3457198143005371,0.34625157713890076,0.5359219312667847,0.5421900153160095,0.12200076878070831,0.12103233486413956,0.957365870475769,0.9556975960731506,0.004999999888241291,0.0024999999441206455,0.03195922449231148,0.045555081218481064,0.9913464188575745,0.02500000037252903,1.425412654876709
top_20pct_per_image,center_only,production_roundtrip,146,722,0.20408163964748383,0.20408163964748383,0.0,0.0,0.13608597218990326,0.1284952014684677,0.036764927208423615,0.03419651463627815,0.44317319989204407,0.4414430558681488,0.6058377623558044,0.6111428737640381,0.10664433240890503,0.10499145835638046,0.9655037522315979,0.9666508436203003,0.027499999850988388,0.019999999552965164,0.03825914487242699,0.04613086208701134,0.9924583435058594,0.029999999329447746,1.205747365951538
top_20pct_per_image,center_only,production_roundtrip,147,722,0.20408163964748383,0.20408163964748383,0.0,0.0,0.12815888226032257,0.13135762512683868,0.03812577947974205,0.032648831605911255,0.40357160568237305,0.4116235077381134,0.561159074306488,0.5672816634178162,0.14331549406051636,0.13541467487812042,0.9499378204345703,0.9537052512168884,0.02500000037252903,0.029999999329447746,0.030022669583559036,0.04407137259840965,0.992344081401825,0.02250000089406967,1.4679365158081055
top_20pct_per_image,center_only,production_roundtrip,148,907,0.20408163964748383,0.20408163964748383,0.0,0.0,0.11728216707706451,0.13256587088108063,0.028683198615908623,0.02706897258758545,0.3839486241340637,0.37957486510276794,0.5271313190460205,0.5251664519309998,0.10192452371120453,0.09340186417102814,0.9749443531036377,0.9820069074630737,0.032499998807907104,0.032499998807907104,0.032780881971120834,0.041528187692165375,0.9916078448295593,0.032499998807907104,1.2668416500091553
top_20pct_per_image,center_only,production_roundtrip,149,907,0.20408163964748383,0.20408163964748383,0.0,0.0,0.12643495202064514,0.13061772286891937,0.018880775198340416,0.021501826122403145,0.4222595989704132,0.40277227759361267,0.49808570742607117,0.4825466573238373,0.08562548458576202,0.08985104411840439,0.972678542137146,0.9756160378456116,0.05249999836087227,0.05000000074505806,0.02800457552075386,0.035373806953430176,0.992788553237915,0.027499999850988388,1.26314377784729
top_20pct_per_image,center_only,production_roundtrip,150,907,0.20408163964748383,0.20408163964748383,0.0,0.0,0.12049335986375809,0.13608597218990326,0.022372618317604065,0.033580973744392395,0.4105464518070221,0.3994908034801483,0.555787980556488,0.5511302351951599,0.08967632055282593,0.1031605526804924,0.9780089259147644,0.9713942408561707,0.02250000089406967,0.019999999552965164,0.03206385672092438,0.044283732771873474,0.9912043213844299,0.03500000014901161,1.381110668182373
top_20pct_per_image,center_only,production_roundtrip,151,907,0.20408163964748383,0.20408163964748383,0.0,0.0,0.1128714457154274,0.12815888226032257,0.014372158795595169,0.027879050001502037,0.48808062076568604,0.47226864099502563,0.5631533861160278,0.5599570870399475,0.09183118492364883,0.09182422608137131,0.972409725189209,0.9723466038703918,0.06750000268220901,0.05999999865889549,0.022138696163892746,0.026538999751210213,0.997096061706543,0.042500000447034836,1.198760747909546
top_20pct_per_image,center_only,production_roundtrip,152,775,0.20408163964748383,0.20408163964748383,0.0,0.0,0.1179112046957016,0.11728216707706451,0.02800089493393898,0.03126762434840202,0.5271254777908325,0.5244117379188538,0.681093156337738,0.6866404414176941,0.08148143440485,0.08644114434719086,0.9852988719940186,0.9788517951965332,0.04500000178813934,0.04500000178813934,0.03292267397046089,0.0365496464073658,0.9905298352241516,0.032499998807907104,1.1101664304733276
top_20pct_per_image,center_only,production_roundtrip,153,775,0.20408163964748383,0.20408163964748383,0.0,0.0,0.13259576261043549,0.12643495202064514,0.022551078349351883,0.03517647087574005,0.5100654363632202,0.5100800395011902,0.5929715633392334,0.5889203548431396,0.07856449484825134,0.08878042548894882,0.9863126873970032,0.9781880974769592,0.10999999940395355,0.10750000178813934,0.02970527671277523,0.04008819907903671,0.9929974675178528,0.04500000178813934,1.3495312929153442
top_20pct_per_image,center_only,production_roundtrip,154,775,0.20408163964748383,0.20408163964748383,0.0,0.0,0.13306161761283875,0.12049335986375809,0.029967710375785828,0.046037498861551285,0.4223511815071106,0.409784734249115,0.5944147706031799,0.5904229879379272,0.07634031772613525,0.0878739133477211,0.9865165948867798,0.977604329586029,0.017500000074505806,0.0024999999441206455,0.03812844678759575,0.04486606642603874,0.9897474050521851,0.029999999329447746,1.176708459854126
top_20pct_per_image,center_only,production_roundtrip,155,775,0.20408163964748383,0.20408163964748383,0.0,0.0,0.1346435546875,0.1128714457154274,0.016926806420087814,0.016413290053606033,0.4775974750518799,0.485637903213501,0.5674022436141968,0.5733743906021118,0.0689219981431961,0.07416556030511856,0.9858919382095337,0.9772982001304626,0.08250000327825546,0.07999999821186066,0.02237507328391075,0.02932843379676342,0.995429277420044,0.042500000447034836,1.3107637166976929
top_20pct_per_image,center_only,production_roundtrip,156,854,0.20408163964748383,0.20408163964748383,0.0,0.0,0.12584951519966125,0.1179112046957016,0.02545969747006893,0.025680463761091232,0.41349557042121887,0.3973101079463959,0.5430495738983154,0.5426979064941406,0.08872239291667938,0.08541436493396759,0.9730720520019531,0.9742171764373779,0.014999999664723873,0.012500000186264515,0.026112010702490807,0.029980652034282684,0.9960089921951294,0.019999999552965164,1.1481555700302124
top_20pct_per_image,center_only,production_roundtrip,157,854,0.20408163964748383,0.20408163964748383,0.0,0.0,0.1273193359375,0.13259576261043549,0.02002556063234806,0.022464871406555176,0.4897119402885437,0.4934329688549042,0.6419965624809265,0.6466412544250488,0.07881984859704971,0.07834316045045853,0.9833248853683472,0.9842388033866882,0.04500000178813934,0.032499998807907104,0.024609751999378204,0.024970760568976402,0.9982792735099792,0.007499999832361937,1.0146692991256714
top_20pct_per_image,center_only,production_roundtrip,158,854,0.20408163964748383,0.20408163964748383,0.0,0.0,0.119140625,0.13306161761283875,0.01935805194079876,0.029550399631261826,0.45156118273735046,0.45496270060539246,0.6155574917793274,0.6186118125915527,0.06959091871976852,0.074182890355587,0.9861079454421997,0.9819685220718384,0.032499998807907104,0.03999999910593033,0.02191019617021084,0.026895590126514435,0.9977028965950012,0.009999999776482582,1.2275376319885254
top_20pct_per_image,center_only,production_roundtrip,159,854,0.20408163964748383,0.20408163964748383,0.0,0.0,0.1372518688440323,0.1346435546875,0.03238017112016678,0.0203690268099308,0.42640721797943115,0.42784368991851807,0.5737545490264893,0.5796411633491516,0.08124770224094391,0.07042600959539413,0.9744153022766113,0.9838361740112305,0.03500000014901161,0.029999999329447746,0.030750002712011337,0.04092070460319519,0.9913075566291809,0.03500000014901161,1.3307545185089111
semantic_off,per_image_zscore,ru_additive,0,1189,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2895616292953491,0.2895616292953491,0.7885187268257141,0.7885187268257141,0.0,0.0,0.9999999403953552,0.9999999403953552,0.29249998927116394,0.29249998927116394,0.0,0.0,0.9999999403953552,0.0,0.0
semantic_off,per_image_zscore,ru_additive,1,1189,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3639916777610779,0.3639916777610779,0.7831286787986755,0.7831286787986755,0.0,0.0,1.0,1.0,0.35749998688697815,0.35749998688697815,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,2,1189,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5223440527915955,0.5223440527915955,0.7825366258621216,0.7825366258621216,0.0,0.0,0.9999999403953552,0.9999999403953552,0.32499998807907104,0.32499998807907104,0.0,0.0,0.9999999403953552,0.0,0.0
semantic_off,per_image_zscore,ru_additive,3,1189,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5532543659210205,0.5532543659210205,0.7916979789733887,0.7916979789733887,0.0,0.0,0.9999998807907104,0.9999998807907104,0.36000001430511475,0.36000001430511475,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,4,880,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4391273558139801,0.4391273558139801,0.7110763788223267,0.7110763788223267,0.0,0.0,1.0000001192092896,1.0000001192092896,0.3174999952316284,0.3174999952316284,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,5,880,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3895447552204132,0.3895447552204132,0.7698237299919128,0.7698237299919128,0.0,0.0,1.0,1.0,0.29750001430511475,0.29750001430511475,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,6,880,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4895341992378235,0.4895341992378235,0.7530623078346252,0.7530623078346252,0.0,0.0,1.0,1.0,0.3075000047683716,0.3075000047683716,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,7,880,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5042464733123779,0.5042464733123779,0.7832619547843933,0.7832619547843933,0.0,0.0,0.9999998807907104,0.9999998807907104,0.3174999952316284,0.3174999952316284,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,8,909,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6146180033683777,0.6146180033683777,0.7666375637054443,0.7666375637054443,0.0,0.0,0.9999999403953552,0.9999999403953552,0.38999998569488525,0.38999998569488525,0.0,0.0,0.9999999403953552,0.0,0.0
semantic_off,per_image_zscore,ru_additive,9,909,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.593699038028717,0.593699038028717,0.7832071781158447,0.7832071781158447,0.0,0.0,1.0000001192092896,1.0000001192092896,0.3824999928474426,0.3824999928474426,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,10,909,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5892272591590881,0.5892272591590881,0.7651252150535583,0.7651252150535583,0.0,0.0,1.0000001192092896,1.0000001192092896,0.3499999940395355,0.3499999940395355,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,11,909,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6692137122154236,0.6692137122154236,0.8126736283302307,0.8126736283302307,0.0,0.0,1.000000238418579,1.000000238418579,0.4050000011920929,0.4050000011920929,0.0,0.0,1.000000238418579,0.0,0.0
semantic_off,per_image_zscore,ru_additive,12,285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3925875425338745,0.3925875425338745,0.8108863234519958,0.8108863234519958,0.0,0.0,1.0000001192092896,1.0000001192092896,0.3700000047683716,0.3700000047683716,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,13,285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4017261564731598,0.4017261564731598,0.7953202128410339,0.7953202128410339,0.0,0.0,1.0,1.0,0.38999998569488525,0.38999998569488525,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,14,285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.49851417541503906,0.49851417541503906,0.8332041501998901,0.8332041501998901,0.0,0.0,0.9999998807907104,0.9999998807907104,0.4325000047683716,0.4325000047683716,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,15,285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.43900150060653687,0.43900150060653687,0.7864654064178467,0.7864654064178467,0.0,0.0,1.0,1.0,0.36250001192092896,0.36250001192092896,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,16,748,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6637845635414124,0.6637845635414124,0.742786169052124,0.742786169052124,0.0,0.0,1.0,1.0,0.3149999976158142,0.3149999976158142,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,17,748,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6862786412239075,0.6862786412239075,0.7907385230064392,0.7907385230064392,0.0,0.0,1.0000001192092896,1.0000001192092896,0.2874999940395355,0.2874999940395355,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,18,748,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5813513994216919,0.5813513994216919,0.7791131734848022,0.7791131734848022,0.0,0.0,1.0,1.0,0.3050000071525574,0.3050000071525574,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,19,748,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5316047668457031,0.5316047668457031,0.8423292636871338,0.8423292636871338,0.0,0.0,1.0000001192092896,1.0000001192092896,0.42250001430511475,0.42250001430511475,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,20,1059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4611453413963318,0.4611453413963318,0.6961496472358704,0.6961496472358704,0.0,0.0,0.9999999403953552,0.9999999403953552,0.18250000476837158,0.18250000476837158,0.0,0.0,0.9999999403953552,0.0,0.0
semantic_off,per_image_zscore,ru_additive,21,1059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4449886083602905,0.4449886083602905,0.6887500882148743,0.6887500882148743,0.0,0.0,1.0000001192092896,1.0000001192092896,0.20499999821186066,0.20499999821186066,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,22,1059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4131350815296173,0.4131350815296173,0.7383819222450256,0.7383819222450256,0.0,0.0,0.9999998807907104,0.9999998807907104,0.1899999976158142,0.1899999976158142,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,23,1059,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.47876423597335815,0.47876423597335815,0.6808878183364868,0.6808878183364868,0.0,0.0,1.0000001192092896,1.0000001192092896,0.2175000011920929,0.2175000011920929,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,24,125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3379198908805847,0.3379198908805847,0.8281370401382446,0.8281370401382446,0.0,0.0,1.0,1.0,0.4050000011920929,0.4050000011920929,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,25,125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3937254548072815,0.3937254548072815,0.8149229288101196,0.8149229288101196,0.0,0.0,0.9999998807907104,0.9999998807907104,0.3799999952316284,0.3799999952316284,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,26,125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.34256675839424133,0.34256675839424133,0.838405966758728,0.838405966758728,0.0,0.0,1.0000001192092896,1.0000001192092896,0.4300000071525574,0.4300000071525574,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,27,125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36846867203712463,0.36846867203712463,0.7322525382041931,0.7322525382041931,0.0,0.0,1.0000001192092896,1.0000001192092896,0.29499998688697815,0.29499998688697815,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,28,650,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5195909738540649,0.5195909738540649,0.7766261100769043,0.7766261100769043,0.0,0.0,1.0,1.0,0.3400000035762787,0.3400000035762787,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,29,650,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36739814281463623,0.36739814281463623,0.8249279856681824,0.8249279856681824,0.0,0.0,1.0,1.0,0.3700000047683716,0.3700000047683716,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,30,650,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37794938683509827,0.37794938683509827,0.8005749583244324,0.8005749583244324,0.0,0.0,1.0,1.0,0.36250001192092896,0.36250001192092896,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,31,650,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5782009959220886,0.5782009959220886,0.7891319394111633,0.7891319394111633,0.0,0.0,0.9999999403953552,0.9999999403953552,0.3499999940395355,0.3499999940395355,0.0,0.0,0.9999999403953552,0.0,0.0
semantic_off,per_image_zscore,ru_additive,32,869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6142438650131226,0.6142438650131226,0.8320631384849548,0.8320631384849548,0.0,0.0,0.9999998807907104,0.9999998807907104,0.41749998927116394,0.41749998927116394,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,33,869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3571125566959381,0.3571125566959381,0.7926587462425232,0.7926587462425232,0.0,0.0,1.0000001192092896,1.0000001192092896,0.35249999165534973,0.35249999165534973,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,34,869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45411422848701477,0.45411422848701477,0.7579801082611084,0.7579801082611084,0.0,0.0,1.0,1.0,0.375,0.375,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,35,869,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5162099003791809,0.5162099003791809,0.7824803590774536,0.7824803590774536,0.0,0.0,1.0000001192092896,1.0000001192092896,0.3774999976158142,0.3774999976158142,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,36,141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3561212420463562,0.3561212420463562,0.8254389762878418,0.8254389762878418,0.0,0.0,1.0000001192092896,1.0000001192092896,0.38499999046325684,0.38499999046325684,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,37,141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3631126880645752,0.3631126880645752,0.8027988076210022,0.8027988076210022,0.0,0.0,0.9999997615814209,0.9999997615814209,0.3199999928474426,0.3199999928474426,0.0,0.0,0.9999997615814209,0.0,0.0
semantic_off,per_image_zscore,ru_additive,38,141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4460006356239319,0.4460006356239319,0.7931818962097168,0.7931818962097168,0.0,0.0,1.0,1.0,0.36500000953674316,0.36500000953674316,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,39,141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5586068034172058,0.5586068034172058,0.787514328956604,0.787514328956604,0.0,0.0,0.9999998807907104,0.9999998807907104,0.3149999976158142,0.3149999976158142,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,40,778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.432263046503067,0.432263046503067,0.7215628623962402,0.7215628623962402,0.0,0.0,0.9999997615814209,0.9999997615814209,0.29499998688697815,0.29499998688697815,0.0,0.0,0.9999997615814209,0.0,0.0
semantic_off,per_image_zscore,ru_additive,41,778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2636090815067291,0.2636090815067291,0.7998655438423157,0.7998655438423157,0.0,0.0,0.9999999403953552,0.9999999403953552,0.35499998927116394,0.35499998927116394,0.0,0.0,0.9999999403953552,0.0,0.0
semantic_off,per_image_zscore,ru_additive,42,778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3807790279388428,0.3807790279388428,0.79662024974823,0.79662024974823,0.0,0.0,1.000000238418579,1.000000238418579,0.38749998807907104,0.38749998807907104,0.0,0.0,1.000000238418579,0.0,0.0
semantic_off,per_image_zscore,ru_additive,43,778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.26569756865501404,0.26569756865501404,0.7938990592956543,0.7938990592956543,0.0,0.0,1.0,1.0,0.3499999940395355,0.3499999940395355,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,44,231,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5921797156333923,0.5921797156333923,0.8369498252868652,0.8369498252868652,0.0,0.0,1.0,1.0,0.4449999928474426,0.4449999928474426,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,45,231,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6131022572517395,0.6131022572517395,0.8405275940895081,0.8405275940895081,0.0,0.0,1.000000238418579,1.000000238418579,0.44749999046325684,0.44749999046325684,0.0,0.0,1.000000238418579,0.0,0.0
semantic_off,per_image_zscore,ru_additive,46,231,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5710098743438721,0.5710098743438721,0.7522830367088318,0.7522830367088318,0.0,0.0,0.9999998807907104,0.9999998807907104,0.29499998688697815,0.29499998688697815,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,47,231,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4600669741630554,0.4600669741630554,0.8566972017288208,0.8566972017288208,0.0,0.0,1.0,1.0,0.4724999964237213,0.4724999964237213,0.0,0.0,1.0,0.0,0.0
semantic_off,per_image_zscore,ru_additive,48,129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5186002850532532,0.5186002850532532,0.7947296500205994,0.7947296500205994,0.0,0.0,0.9999999403953552,0.9999999403953552,0.4000000059604645,0.4000000059604645,0.0,0.0,0.9999999403953552,0.0,0.0
semantic_off,per_image_zscore,ru_additive,49,129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3905693590641022,0.3905693590641022,0.8166000843048096,0.8166000843048096,0.0,0.0,0.9999998807907104,0.9999998807907104,0.3449999988079071,0.3449999988079071,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,50,129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.45891469717025757,0.45891469717025757,0.7881560921669006,0.7881560921669006,0.0,0.0,1.0000001192092896,1.0000001192092896,0.33250001072883606,0.33250001072883606,0.0,0.0,1.0000001192092896,0.0,0.0
semantic_off,per_image_zscore,ru_additive,51,129,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20207731425762177,0.20207731425762177,0.8063941597938538,0.8063941597938538,0.0,0.0,0.9999998807907104,0.9999998807907104,0.4050000011920929,0.4050000011920929,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,52,503,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5019391179084778,0.5019391179084778,0.7526232600212097,0.7526232600212097,0.0,0.0,0.9999998807907104,0.9999998807907104,0.32499998807907104,0.32499998807907104,0.0,0.0,0.9999998807907104,0.0,0.0
semantic_off,per_image_zscore,ru_additive,53,503,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37787914276123047,0.37787914276123047,0.7727428078651428,0.7727428078651428,0.0,0.0,1.0,1.0,0.33500000834465027,0.33500000834465027,0.0,0.0,1.0,0.0,0.0
