step,seg_loss,accuracy,valid_fraction
487,0.45309868454933167,0.8291749954223633,0.8661094307899475
488,0.5033522248268127,0.8235138654708862,0.8855156898498535
489,0.45533332228660583,0.8305182456970215,0.8954687714576721
490,0.4198714792728424,0.8406039476394653,0.8868438005447388
491,0.46519142389297485,0.830028235912323,0.8690781593322754
492,0.49894431233406067,0.8255900740623474,0.8804687857627869
493,0.5077375769615173,0.8146805167198181,0.8831875324249268
494,0.454988569021225,0.8302971124649048,0.8834375143051147
495,0.41537079215049744,0.8441168069839478,0.8891875147819519
496,0.4919571578502655,0.8232343196868896,0.8720937967300415
497,0.4602927565574646,0.8296025991439819,0.8697500228881836
498,0.41408923268318176,0.8462942242622375,0.8818594217300415
499,0.5573935508728027,0.8034979104995728,0.8728438019752502
