query_index,global_correct,refined_correct,ru_correct,top100_reachable,refined_distance_m,refined_raw_ca_difference_deg,nearest_gt_distance_m
51,True,True,True,True,20.048621821409892,1.6176910400390625,6.307799529607202
52,True,True,True,True,4.652351905749067,16.439968603515524,2.8097826507245522
53,True,True,True,True,14.582063482376222,14.816601953124973,2.7641761698131937
54,False,False,False,False,5184.310901459551,171.86433000000002,4.775264271758487
55,True,True,True,True,7.4635830807817,5.3404000000000735,5.358493550513884
56,False,True,True,True,18.352447611941834,8.503128222656187,13.584101576330745
57,True,True,True,True,16.09855353149271,19.29128400000002,10.414470467962031
58,True,True,True,True,6.485567192165697,25.253600000000006,5.860423788199286
59,True,True,True,True,21.126785659971333,0.230987548828125,11.022116625891513
60,True,True,True,True,14.051862041155893,4.058099999999939,3.572643964508183
61,True,True,True,True,13.744793832190238,2.2931839746094056,10.94945086994709
62,True,True,True,True,8.246644104339962,6.293999999999983,2.7701091363226777
63,True,True,True,True,17.031927182148017,4.089813232421875,4.718010073364529
64,True,True,True,True,16.699800213298523,4.45361328125,4.785335854763752
65,True,True,True,True,12.555002426688018,0.1068000000000211,3.591855622639823
66,True,True,True,True,16.94271135229349,33.74660019531257,11.914521585827005
67,True,True,True,True,0.9221368588899016,2.5745775390624885,0.9221368588899016
68,False,True,True,True,1.8263867686316382,22.06573000000003,1.8263867686316382
69,True,True,True,True,5.22395372800223,21.487535888671744,5.22395372800223
70,True,True,True,True,4.222587897695268,16.321409999999958,4.222587897695268
71,True,True,True,True,13.576496804719262,28.499000000000024,2.161468602955999
72,True,True,True,True,19.28797540135594,2.454800000000006,4.868970264433181
73,True,True,True,True,8.767543039389027,18.05308222656248,4.198967693883734
74,True,True,True,True,15.758861199536415,13.490839999999992,12.63301550011212
75,True,True,True,True,4.230312565219978,5.294620000000009,4.230312565219978
76,True,True,True,True,14.058990550717525,9.48090000000002,5.2763683499515714
77,True,True,True,True,21.568926349056447,13.693103662109365,0.8772020016242762
78,True,True,True,True,5.334058711567698,5.162512304687368,2.3692071226779716
79,True,True,True,True,18.987042388533375,12.9169921875,2.1497921118558847
80,True,True,True,True,3.3374332037006282,12.233177539062467,1.0330071691816425
81,True,True,True,True,0.21921378060805485,8.07370000000006,0.21921378060805485
82,True,True,True,True,4.327986823880066,4.32115667112285,4.327986823880066
83,True,True,True,True,19.44152862852235,11.332799999999793,12.115870754090048
84,True,True,True,True,21.580005571173615,10.671319482421893,2.891924547279513
85,True,True,True,True,4.22973696594055,28.95050000000009,0.2919637820894457
86,True,True,True,True,18.100643054495173,0.21350000000001046,13.834120011674974
87,True,True,True,True,10.884549621218243,2.005185292968747,10.163716150554048
88,True,True,True,True,4.754752541786087,3.7794000000000096,2.1374698244675767
89,True,True,True,True,13.053502845513815,5.172318242984744,10.269558222465085
90,True,True,True,True,3.745760032327539,32.701959999999985,3.745760032327539
91,True,True,True,True,4.786753286004468,0.9689999999999941,4.566229600810465
92,True,True,True,True,6.489415332022255,17.921929999999975,2.11179027281026
93,True,True,True,True,17.966624452754445,10.330782910156245,11.415937201095945
94,True,True,True,True,18.804216581501663,5.468974218749963,16.472938147153975
95,True,True,True,True,17.71755727330867,20.655247287945258,1.8596634382426065
96,True,True,True,True,8.35776709590771,10.817828222656402,1.196407185440105
97,True,True,True,True,12.091895425329035,15.174649000000045,2.1014593339152716
98,False,False,False,False,5176.858762392636,118.1473029296875,6.562843864634653
99,True,True,True,True,9.045387444780703,4.717099999999959,1.5250782546978046
100,True,True,True,True,6.7357761844325506,12.00697636718752,0.27532240127427593
101,True,True,True,True,0.43847966802822347,4.950899999999933,0.43847966802822347
102,True,True,True,True,0.12791908811399458,11.381499999999932,0.12791908811399458
103,True,True,True,True,9.98742050284044,12.065099999999973,0.6722999435439848
104,True,True,True,True,7.574029690982864,16.21422471262082,6.28507186353266
105,True,True,True,True,16.935940292309816,1.1185119137786614,1.3468663260968645
106,True,True,True,True,13.378516848615622,4.573564941406261,11.334677947779769
107,True,True,True,True,12.160317085225344,2.1949431884765715,2.420089924477503
108,True,True,True,True,10.74273484422545,24.00279999999998,0.5708494894619031
109,True,True,True,True,5.718932183810933,41.97169999999994,5.586532980187233
110,True,True,True,True,4.455370074466131,42.557320000000004,3.839280660301576
111,True,True,True,True,3.8537584919990904,6.284599999999983,3.8537584919990904
112,True,True,True,True,14.173410252203595,12.309071484374954,14.173410252203595
113,True,True,True,True,15.313090277690398,10.62921,12.357515628278048
114,True,True,True,True,7.470474718668834,19.54719999999986,7.470474718668834
115,True,True,True,True,17.077648221091664,2.77838134765625,7.672012002565913
116,True,True,True,True,13.027312672657201,0.13249999999999318,1.1136049430998411
117,False,True,True,True,19.29557129918645,4.1455124665827725,2.1823567273743207
118,True,True,True,True,0.0,19.990100000000012,0.0
119,True,True,True,True,5.780445549812299,6.179015039062506,5.780445549812299
120,True,True,True,True,2.893213985462778,6.859427246093787,0.8885278439040883
121,True,True,True,True,5.331563823900043,11.390199999999993,0.8509599816374834
122,True,True,True,True,1.1976086776822175,10.805900000000179,1.1976086776822175
123,True,True,True,True,22.598044710710518,22.74290000000002,6.694904823575235
124,True,True,True,True,0.9089670262180843,0.6479000000000497,0.9089670262180843
125,False,False,False,False,2130.2436658552624,70.60849999999999,0.2752765685240029
126,False,False,False,True,2242.7430596809722,147.6236503409727,6.266337221297717
127,True,True,True,True,3.8028341649044966,1.4454999999999814,3.2319138905328657
128,True,True,True,True,3.392472074466388,8.470916943359413,0.5246324808344102
129,True,True,True,True,17.59279540375281,9.291850561523432,17.249891386584956
130,True,True,True,True,5.545765467096664,5.096919921874985,2.3867825931582063
131,False,False,True,True,3411.976369149294,56.744899999999916,4.364213525353695
132,True,True,True,True,3.8951211358852205,9.268,3.8951211358852205
133,True,True,True,True,9.042154121322229,7.211500000000001,5.426760428760468
134,True,True,True,True,13.632201935216141,14.695799999999963,1.560324238047733
135,True,True,True,True,1.384289954761622,2.048370361328125,1.384289954761622
136,True,True,True,True,8.500914698130781,7.5456999999999255,8.500914698130781
137,False,True,True,True,13.653146363417784,12.310700000000026,3.008129376833646
138,True,True,True,True,17.563940581409803,37.59077041015615,4.595611198279024
139,True,True,True,True,4.840996728200574,12.542261021028935,1.926736864355985
140,True,True,True,True,5.907235393812236,1.8503899581799033,5.907235393812236
141,True,True,True,True,4.948466490289254,3.737396240234375,4.948466490289254
142,True,True,True,True,2.3733969364713396,0.0091552734375,2.3733969364713396
143,True,True,True,True,17.37845794294822,2.274169921875,2.2755884568252642
144,False,True,True,True,8.197022436828757,1.2682753027343665,7.53044098000888
145,True,True,True,True,6.121132839171914,7.328609960937456,6.121132839171914
146,True,True,True,True,2.998368742555226,0.751617431640625,2.998368742555226
147,True,True,True,True,6.891067250372264,9.43221647460939,6.077196138193132
148,False,False,False,False,257.89227961111743,1.0622999999998797,5.921269813326258
149,True,True,True,True,4.913385302565646,28.739944433593706,4.309780528362457
150,False,True,True,True,3.494217515593145,3.9426862060546455,3.494217515593145
151,True,True,False,True,7.948112026792083,5.935305527343758,7.91285940071062
152,True,True,True,True,4.970050648854028,10.25870000000009,0.8121618285135267
153,True,True,True,True,8.489563801507389,5.544999999999959,8.489563801507389
154,True,True,True,True,12.22986085356144,6.072594921874952,12.22986085356144
155,True,True,True,True,13.46237871901865,2.5742016601561204,4.572453038589458
156,True,True,True,True,10.376627730886117,2.2575667578125262,6.0729280687310485
157,False,True,True,True,14.38782824721925,15.323364195312479,8.279720128409599
158,True,True,True,True,5.461603445416061,4.9792999999999665,5.461603445416061
159,True,True,True,True,11.55832559129124,25.470979999999997,11.55832559129124
160,True,True,True,True,1.3142512174201917,6.094300000000004,1.3142512174201917
161,True,True,True,True,2.1743534946031193,3.51776123046875,2.1743534946031193
162,True,True,True,True,3.5476398185963354,5.168999999999841,3.5476398185963354
163,False,False,True,True,5673.900112440608,18.5954999999999,5.881932162316995
164,True,False,True,True,7044.179201546741,21.622619531249995,3.7369365275775657
165,False,True,False,True,7.746632948691121,1.7988692381712212,2.1288103972228103
166,True,True,True,True,1.058601797085554,0.2504330103969039,1.058601797085554
167,True,True,True,True,17.231792976848403,3.7754215839843823,2.8377792572892413
168,True,True,True,True,17.78308481564491,19.461000000000013,9.210111016695903
169,True,True,True,True,1.5480639810944639,4.234041298828117,1.5480639810944639
170,True,True,True,True,10.452789564117904,7.446434423828066,3.7401133267990856
171,True,True,True,True,9.745542757127003,4.625885009765625,9.745542757127003
172,False,False,False,True,31.210172264134805,8.562445214843791,3.414149971115196
173,False,True,True,True,14.636350807673338,9.265019999999993,12.750676114626346
174,True,True,True,True,3.8844371041593813,4.430730000000011,3.8844371041593813
175,True,True,True,True,4.984282667972425,17.14438700344317,1.8736530242617522
176,True,True,True,True,6.1365771540309515,3.4133299999999736,2.2780656543859865
177,True,True,True,True,5.328837897892385,11.078499999999849,1.6345962668839826
178,True,True,False,True,5.745470714287176,1.536529541015625,5.745470714287176
179,True,True,False,True,12.420507734231526,7.865299999999962,7.899798241079114
180,True,True,True,True,5.496761873262041,4.263399999999933,5.496761873262041
181,True,True,True,True,3.2847408244176752,13.94599999999997,3.2847408244176752
182,True,True,True,True,14.632641498558016,21.593099999999993,0.12787920679887602
183,True,True,True,True,14.777074864646456,10.638999999999953,2.338489413617968
184,True,True,True,True,6.240239325856013,1.8878200000000334,1.8260442505726615
185,True,True,True,True,11.801882042761752,1.1564025878905682,1.2416390662631187
186,False,True,True,True,9.654273453346933,0.4547200000000089,5.35459096065348
187,True,True,True,True,9.317896913347269,3.831024169921875,2.646809454857762
188,True,True,True,True,7.66358577331555,2.2420654296875,2.7318822612500235
189,True,True,True,True,5.338818339116568,1.3931200000000104,0.11136139957824706
190,True,True,True,True,12.27334903013866,1.465545654296875,4.271920489738804
191,True,True,True,True,12.910706245781862,0.5970991073118626,3.8726180455755483
192,True,False,False,True,28.40373570508422,12.196799999999882,16.168347990356356
193,True,True,True,True,14.382292630694867,37.27891999999997,14.382292630694867
194,True,True,True,True,8.286227835307571,14.03109999999998,1.6199795329030038
195,True,True,True,True,1.6093767383610507,1.07818603515625,1.6093767383610507
196,True,True,True,True,4.127115823393738,8.673706714956893,3.2366737158808974
197,True,True,True,True,8.54965170057791,10.594800000000049,7.3522678741253555
198,True,True,True,True,3.120658627622353,3.1515999999999167,2.7365048798856444
199,True,True,True,True,9.908808565411427,25.605804443359375,4.521458974546854
200,True,True,True,True,7.123623123443308,5.9091033935546875,7.123623123443308
201,True,True,True,True,10.608982952051537,15.909575322265596,6.332948782151573
202,True,True,True,True,8.292841173297456,27.93409316406246,4.91171945156423
203,True,True,True,True,2.170090865339224,1.05426025390625,2.170090865339224
204,False,False,False,False,3156.4434644512926,60.537096590849615,16.09576011626916
205,True,True,True,True,0.4933914020498633,10.892200000000003,0.4933914020498633
206,True,True,True,True,10.975151968411069,4.922146545040704,2.219511749552546
207,True,True,True,True,2.648469441367073,13.10868204128758,1.853177346323119
208,True,True,True,True,6.068523246129934,14.024599999999964,2.9638338109822
209,False,False,False,False,4070.77336546486,5.991402943700336,18.608790119084894
210,True,True,True,True,10.197294119965461,11.612100000000055,10.197294119965461
211,True,True,True,True,6.0789375390024,6.545564814453144,6.0789375390024
212,True,True,True,True,8.326105920844904,16.761799999999994,0.41818765490959414
213,True,True,True,True,5.011539542062016,1.0173399999999901,5.011539542062016
214,True,True,True,True,18.497315978936914,2.5049999999999955,11.352243960274343
215,True,True,True,True,2.239260082345463,18.337829999999997,2.239260082345463
216,True,True,True,True,10.298759729092287,14.856199999999944,2.665990287998231
217,True,True,True,True,13.693294881526658,8.348770898437465,4.715717249335139
218,True,True,True,True,9.023543397755427,0.73004150390625,2.1281741683566726
219,True,True,True,True,2.358140345225949,7.812500039062513,2.358140345225949
220,True,True,True,True,4.749369459324318,4.452485214176107,4.749369459324318
221,True,True,True,True,6.812214085533959,5.977053000000012,6.812214085533959
222,True,True,True,True,8.695963415384908,7.259984138240469,6.852846033147076
223,True,True,True,True,9.825923029760038,23.21010000000004,5.006798941157558
224,True,True,True,True,4.679337757280084,3.306099999999958,3.9189336555363035
225,True,True,True,True,7.495126430657354,7.659824207476277,7.495126430657354
226,True,True,True,True,3.0494719078825674,4.019020312500061,3.0494719078825674
227,True,True,True,True,15.152819076174733,11.00850986468339,8.535845180225222
228,False,True,True,True,5.691975337334146,0.06371999999998934,5.691975337334146
229,True,True,True,True,7.967136934102504,0.7601470947265625,0.3864491139428535
230,False,True,True,True,3.615525500857236,9.512234892578135,3.0757330572008645
231,True,True,True,True,5.6126289810482435,16.041400000000067,5.6126289810482435
232,True,True,True,True,10.455442071233666,17.83430999999996,10.455442071233666
233,True,True,True,True,5.701995001858791,3.138916015625,5.701995001858791
234,True,True,True,True,3.149775512432217,3.9703369140625,3.149775512432217
235,True,True,True,True,9.606288525450433,7.913370605468799,0.14772031175264239
236,True,True,True,True,0.5969433739519195,19.75543212890625,0.5969433739519195
237,False,False,False,False,3785.29039954372,41.55370000000002,12.0839518809716
238,True,True,True,True,7.534139926281249,15.430881347656111,5.392560347983633
239,True,True,True,True,9.998231769833021,15.254938818359449,3.7669594283616408
240,True,False,True,True,35.10742757469693,8.98168757812499,4.188167143658766
241,False,True,False,True,3.2002387946904025,2.016300000000001,1.7092026169640822
242,True,True,False,True,8.866700694909907,6.723880000000008,1.5420344309867244
243,True,True,True,True,8.65476703841733,1.9063392480468906,7.853745924115696
244,True,True,True,True,15.827599670665654,13.440336220703102,3.6725671570126015
245,True,True,True,True,0.6718574344775216,27.279089999999997,0.6718574344775216
246,True,True,True,True,2.573421371998517,17.400599999999997,2.573421371998517
247,True,True,True,True,4.789036250111298,6.121399999999994,4.789036250111298
248,True,True,True,True,6.21114878480074,2.00946044921875,4.527899985777739
249,False,True,False,True,13.660356377759975,16.018088671874864,3.1490292255553616
250,False,True,True,True,2.47379517731273,46.7984619140625,2.47379517731273
251,True,True,True,True,5.385533307834471,6.368812695312499,3.1815810753694542
252,True,True,True,True,6.315519151731853,5.273525488281109,6.315519151731853
253,True,True,True,True,11.778884862298234,30.363040000000012,4.125324270339164
254,True,True,True,True,11.151035941534861,0.27703857421875,3.1537922125864863
255,False,False,False,False,102.2054944236877,2.3717177734374673,5.406962384569533
256,True,True,True,True,10.747952302137486,15.40625,2.416816961938414
257,True,True,True,True,9.294351404978897,14.609408916015639,6.1491684109263804
258,False,True,True,True,15.080109331073011,10.40999999999994,1.1215744383303066
259,True,True,True,True,10.521447856119558,43.27099999999996,0.06292427207199952
260,True,True,True,True,7.975690654009327,38.20179296874994,5.149910661875178
261,True,True,True,True,3.903918482062176,25.049999999999955,3.20880432027624
262,True,True,True,True,7.100963490281111,6.6644000000000005,6.040142396132493
263,True,True,True,True,8.9335058704815,22.276900000000012,4.334889743117778
264,True,True,True,True,3.125016702186425,24.613459999999975,3.125016702186425
265,True,True,True,True,6.029668074204539,17.836200000000133,3.837807394660005
266,True,True,True,True,6.797747348458106,2.151549999999986,6.797747348458106
267,True,True,True,True,7.786350496636115,15.5886134765625,0.8509249972656459
268,False,True,True,True,5.482299968790607,12.346900000000005,5.402395084366916
269,True,True,True,True,16.00565087118196,38.25189462890626,3.672435622863367
270,True,True,True,True,9.857686800524894,136.08240999999998,3.927096620942529
271,True,True,True,True,5.794325815452559,12.845892089843801,3.139898361519738
272,True,True,True,True,1.504968713227655,19.87429999999995,1.504968713227655
273,True,True,True,True,16.50723839751536,0.03871132812480482,2.0922174940856335
274,True,True,True,True,5.2367197150469185,7.015260000000012,5.2367197150469185
275,True,True,True,True,13.526726624744672,5.25868359375005,3.6082350940669428
276,True,True,True,True,7.5937976932096785,10.543320947265528,7.5937976932096785
277,True,True,True,True,4.914491007487835,20.421269999999993,4.480616918295426
278,True,True,True,True,22.73294637245424,2.533111572265625,11.011841284941436
279,True,False,True,True,27.246717526284822,16.906729728550488,7.5875281666170515
280,True,True,True,True,1.7366309396654145,0.811492919921875,1.7366309396654145
281,True,True,True,True,17.35099431852476,12.750967285156321,1.594188925617601
282,True,True,True,True,7.924122995101769,36.71010000000001,0.8001356134596371
283,True,True,True,True,2.848143848746462,20.669099999999958,2.848143848746462
284,False,True,True,True,10.559528002475714,5.26949999999988,0.6725944845534082
285,True,True,True,True,4.243084086934586,19.99379033203124,3.06168232957885
286,True,True,True,True,6.5103331510163756,8.922799999999938,6.5103331510163756
287,False,False,False,True,58.50323200168767,9.387799999999999,6.146408804788028
288,True,True,True,True,2.1046796628878215,0.775543212890625,2.1046796628878215
289,False,False,False,True,137.8064990673246,3.943084716796875,10.393362843862732
290,True,True,True,True,3.594820703097729,17.639307519888064,2.4818414873797177
291,True,True,True,True,17.202981420327532,1.2989212890624913,1.660432548825401
292,True,True,True,True,5.2069272434856195,0.9872808593750051,5.2069272434856195
293,True,True,True,True,3.526845909982479,104.95018005371082,3.1320178796944473
294,True,True,True,True,16.116045827027346,19.532563476562473,0.6097058211825096
295,True,True,True,True,6.382161514827848,1.654903662109291,6.382161514827848
296,True,True,True,True,3.75216229987773,8.695800000000048,3.75216229987773
297,True,True,True,True,14.122144916878495,2.280884057617186,6.5469995347450025
298,True,True,True,True,9.072913728483025,30.276496510771835,6.2735644339358885
299,True,True,True,True,2.5643366674638277,11.431565195591304,2.5643366674638277
300,True,True,True,True,3.5199658913474554,20.669399999999882,3.5199658913474554
301,True,True,True,True,17.509113035413687,6.222587703684212,6.438667090215299
302,True,True,True,True,4.7526522491545515,9.037648196147586,1.7266250859020862
303,True,True,True,True,0.7098020968819765,22.064142409399324,0.7098020968819765
304,True,True,True,True,1.4195883826048625,20.72569999999996,1.4195883826048625
