group,layer,query,image_count,aligned_area_mean,aligned_attention_mass_mean,aligned_micro_enrichment,shuffled_area_mean,shuffled_attention_mass_mean,shuffled_micro_enrichment,random_area_mean,random_attention_mass_mean,random_micro_enrichment,aligned_minus_random_mass_mean,aligned_minus_random_micro_enrichment,aligned_minus_shuffled_mass_mean,aligned_minus_shuffled_micro_enrichment
standard_queries,1,43,740,0.06409594535424902,0.0762860992067569,1.1901860372779378,0.06356206222160442,0.08376004792548515,1.3177679420384747,0.0640959456764363,0.06406136650491405,0.9994605092232073,0.01222473270184285,0.19072552805473053,-0.0074739487187282455,-0.12758190476053688
standard_queries,1,44,740,0.06409594535424902,0.06750004029757267,1.053109364789141,0.06356206222160442,0.08204759697656373,1.2908265419474727,0.0640959456764363,0.06354623573857385,0.9914236394820127,0.00395380455899883,0.061685725307128236,-0.01454755667899106,-0.23771717715833174
standard_queries,1,45,740,0.06409594535424902,0.05327162130458935,0.8311231078684431,0.06356206222160442,0.06942569847042496,1.0922505665152493,0.0640959456764363,0.0638829147493517,0.9966763743816186,-0.010611293444762358,-0.16555326651317548,-0.016154077165835612,-0.2611274586468062
standard_queries,1,46,740,0.06409594535424902,0.08032033801884264,1.2531266615216259,0.06356206222160442,0.08060859659233609,1.2681872452674707,0.0640959456764363,0.06317570946506552,0.9856428327617438,0.017144628553777127,0.2674838287598821,-0.00028825857349344203,-0.015060583745844847
standard_queries,1,47,740,0.06409594535424902,0.05942326323003382,0.9270986316156199,0.06356206222160442,0.07373195032815676,1.1599993416056227,0.0640959456764363,0.06477675804415264,1.010621769606976,-0.005353494814118824,-0.08352313799135602,-0.014308687098122932,-0.23290070999000279
standard_queries,1,48,740,0.06409594535424902,0.06942145790199976,1.0830865746392755,0.06356206222160442,0.07576673111400088,1.192011845837314,0.0640959456764363,0.06472178161949725,1.0097640488248703,0.004699676282502509,0.07332252581440524,-0.00634527321200113,-0.10892527119803841
standard_queries,1,49,740,0.06409594535424902,0.07875031244915885,1.228631733472644,0.06356206222160442,0.0851375578223048,1.3394398300904558,0.0640959456764363,0.06352269146088008,0.9910563108242435,0.015227620988278776,0.23757542264840048,-0.006387245373145954,-0.11080809661781177
standard_queries,1,50,740,0.06409594535424902,0.05113018277931858,0.7977132172203631,0.06356206222160442,0.06706230503481787,1.0550681128156307,0.0640959456764363,0.0633252567334755,0.9879760110436421,-0.012195073954156928,-0.19026279382327893,-0.0159321222554993,-0.2573548955952676
standard_queries,1,51,740,0.06409594535424902,0.056578422921734886,0.8827145400389076,0.06356206222160442,0.0717025739921106,1.128071863718406,0.0640959456764363,0.06399771748362361,0.9984674819635464,-0.00741929456188872,-0.11575294192463881,-0.0151241510703757,-0.24535732367949836
standard_queries,1,52,740,0.06409594535424902,0.0622794046998024,0.9716590395163552,0.06356206222160442,0.0699402667380668,1.100346091576218,0.0640959456764363,0.06358125713225958,0.991970029636899,-0.0013018524324571764,-0.020310990120543715,-0.007660862038264404,-0.12868705205986275
standard_queries,1,53,740,0.06409594535424902,0.06183891054746267,0.9647866211456583,0.06356206222160442,0.07801980907852585,1.2274587442823293,0.0640959456764363,0.06234564777161624,0.9726925332585659,-0.0005067372241535702,-0.007905912112907587,-0.016180898531063182,-0.262672123136671
standard_queries,1,54,740,0.06409594535424902,0.0716370850801468,1.117653927783091,0.06356206222160442,0.0779230890241829,1.2259370810297159,0.0640959456764363,0.06419954152928817,1.0016162621794338,0.0074375435508586265,0.11603766560365725,-0.006286003944036123,-0.10828315324662485
standard_queries,1,55,740,0.06409594535424902,0.0704375450876919,1.0989391715559194,0.06356206222160442,0.07408082565745792,1.1654880768213687,0.0640959456764363,0.06392053919466766,0.9972633763350008,0.006517005893024238,0.10167579522091852,-0.0036432805697660187,-0.06654890526544932
standard_queries,1,56,740,0.06409594535424902,0.07497900180719994,1.1697932122352177,0.06356206222160442,0.08332909490611103,1.3109879068364758,0.0640959456764363,0.06349525773847425,0.9906283005637457,0.011483744068725689,0.17916491167147197,-0.008350093098911078,-0.1411946946012581
standard_queries,1,57,740,0.06409594535424902,0.08277092507562121,1.2913597672701178,0.06356206222160442,0.07576549270668545,1.191992362402193,0.0640959456764363,0.06306245290749782,0.9838758480270239,0.0197084721681234,0.30748391924309393,0.007005432368935765,0.09936740486792472
standard_queries,1,58,740,0.06409594535424902,0.08524521416103517,1.3299626628470365,0.06356206222160442,0.08213354727706394,1.2921787683777692,0.0640959456764363,0.06393921560532338,0.9975547584256872,0.0213059985557118,0.33240790442134927,0.00311166688397124,0.03778389446926722
standard_queries,1,59,740,0.06409594535424902,0.08728186323030575,1.3617376691756633,0.06356206222160442,0.08210839315040691,1.2917830271796733,0.0640959456764363,0.06392279269324766,0.9972985345428441,0.02335907053705808,0.3644391346328192,0.005173470079898834,0.06995464199599
standard_queries,1,60,740,0.06409594535424902,0.05826168748978022,0.9089761788795889,0.06356206222160442,0.07487995882292052,1.1780605632626753,0.0640959456764363,0.06460726063799213,1.0079773370399592,-0.006345573148211918,-0.09900115816037025,-0.016618271333140297,-0.26908438438308635
standard_queries,1,61,740,0.06409594535424902,0.056155845804794415,0.8761216562830796,0.06356206222160442,0.07561698072665446,1.189655874647702,0.0640959456764363,0.06395782651127996,0.9978451185375502,-0.007801980706485542,-0.12172346225447062,-0.01946113492186005,-0.31353421836462236
standard_queries,1,62,740,0.06409594535424902,0.0741189051318813,1.156374318566281,0.06356206222160442,0.0843057543039322,1.3263533522560427,0.0640959456764363,0.06275874513226587,0.979137517512874,0.011360159999615437,0.1772368010534069,-0.010186849172050889,-0.16997903368976175
standard_queries,1,63,740,0.06409594535424902,0.04901799644167359,0.7647597078217383,0.06356206222160442,0.06615491376535312,1.0407924389663274,0.0640959456764363,0.06426816608857464,1.0026869158465612,-0.015250169646901053,-0.23792720802482292,-0.017136917323679536,-0.27603273114458915
standard_queries,2,0,740,0.06409594535424902,0.05897361843569859,0.9200834484889788,0.06356206222160442,0.07501478203245111,1.1801816903126527,0.0640959456764363,0.0634068255891671,0.989248616585705,-0.004433207153468519,-0.06916516809672613,-0.016041163596752527,-0.2600982418236739
standard_queries,2,1,740,0.06409594535424902,0.07241105554071632,1.1297291137607985,0.06356206222160442,0.07708053874808389,1.212681528162952,0.0640959456764363,0.06482574426241823,1.0113860335202174,0.007585311278298095,0.11834308024058116,-0.004669483207367562,-0.0829524144021534
standard_queries,2,2,740,0.06409594535424902,0.05515132478966906,0.8604495102592786,0.06356206222160442,0.07506673336029053,1.1809990226335942,0.0640959456764363,0.0632302132007238,0.9864931788340746,-0.00807888841105474,-0.126043668574796,-0.019915408570621466,-0.3205495123743156
standard_queries,2,3,740,0.06409594535424902,0.06506236588230004,1.0150777170491792,0.06356206222160442,0.07669576189002475,1.2066279665790367,0.0640959456764363,0.06327124431326582,0.9871333302837334,0.0017911215690342155,0.02794438676544575,-0.01163339600772471,-0.19155024952985755
standard_queries,2,4,740,0.06409594535424902,0.058790622289116315,0.9172284138129027,0.06356206222160442,0.07298289239406586,1.148214671506667,0.0640959456764363,0.06407140020180394,0.9996170510572342,-0.005280777912687611,-0.08238863724433154,-0.014192270104949539,-0.23098625769376435
standard_queries,2,5,740,0.06409594535424902,0.061092879633243016,0.9531473370989616,0.06356206222160442,0.07203435201097179,1.133291612846502,0.0640959456764363,0.06372211315744632,0.9941676105244297,-0.0026292335242033005,-0.0410202734254681,-0.01094147237772877,-0.18014427574754044
standard_queries,2,6,740,0.06409594535424902,0.06378190962446703,0.9951005367336987,0.06356206222160442,0.07263236065974106,1.1426998766420402,0.0640959456764363,0.0640178224122202,0.9987811512352051,-0.0002359127877531825,-0.003680614501506363,-0.008850451035274041,-0.1475993399083415
standard_queries,2,7,740,0.06409594535424902,0.06622785688252063,1.0332612541478066,0.06356206222160442,0.07508067460478964,1.181218355424442,0.0640959456764363,0.06480698899642841,1.0110934211592968,0.0014208678860922117,0.022167832988509772,-0.008852817722269007,-0.14795710127663542
standard_queries,2,8,740,0.06409594535424902,0.06664093622081989,1.0397059572568135,0.06356206222160442,0.07954869536129204,1.25151218479903,0.0640959456764363,0.06486900595797075,1.0120609856579221,0.0017719302628491375,0.027644971598891344,-0.012907759140472154,-0.21180622754221656
standard_queries,2,9,740,0.06409594535424902,0.06990719739649746,1.0906648932335812,0.06356206222160442,0.08159238406129786,1.2836648341715542,0.0640959456764363,0.06362013476523193,0.992576583336389,0.006287062631265537,0.0980883098971922,-0.011685186664800387,-0.192999940937973
standard_queries,2,10,740,0.06409594535424902,0.06688581274167911,1.0435264254550096,0.06356206222160442,0.0713969685741373,1.1232638790921707,0.0640959456764363,0.06455110232975032,1.007101176970096,0.0023347104119287956,0.036425248484913686,-0.004511155832458187,-0.07973745363716112
standard_queries,2,11,740,0.06409594535424902,0.07634599390062126,1.1911204909868789,0.06356206222160442,0.08144810276257025,1.281394906266689,0.0640959456764363,0.06400458577114182,0.9985746383124501,0.012341408129479434,0.1925458526744288,-0.005102108861948992,-0.09027441527981006
standard_queries,2,12,740,0.06409594535424902,0.07091200887351423,1.1063415709307944,0.06356206222160442,0.07596340235826131,1.1951060066839956,0.0640959456764363,0.06434152295460573,1.0038314011218297,0.006570485918908506,0.10251016980896477,-0.0050513934847470875,-0.08876443575320114
standard_queries,2,13,740,0.06409594535424902,0.06425506424259494,1.0024825109835964,0.06356206222160442,0.07496721663990537,1.1794333603988132,0.0640959456764363,0.06336393277790095,0.9885794196370762,0.0008911314646939973,0.013903091346520235,-0.010712152397310411,-0.17695084941521677
standard_queries,2,14,740,0.06409594535424902,0.06240268071761002,0.9735823439800978,0.06356206222160442,0.0787833930672826,1.2394719477887632,0.0640959456764363,0.06311823997545887,0.9847462161505035,-0.0007155592578488427,-0.011163872170405709,-0.016380712349672574,-0.26588960380866544
standard_queries,2,15,740,0.06409594535424902,0.07794265843726493,1.2160310298332777,0.06356206222160442,0.07790423667914159,1.2256404835880597,0.0640959456764363,0.06506198008318205,1.0150716928590524,0.01288067835408288,0.2009593369742253,3.8421758123346277e-05,-0.00960945375478195
standard_queries,2,16,740,0.06409594535424902,0.05925541228136501,0.9244798864244674,0.06356206222160442,0.07068733182307836,1.1120994088680165,0.0640959456764363,0.0640314197419463,0.9989932914818711,-0.00477600746058129,-0.07451340505740367,-0.011431919541713353,-0.18761952244354907
standard_queries,2,17,740,0.06409594535424902,0.07095074955676053,1.106945987996994,0.06356206222160442,0.08087445094778731,1.2723698401386747,0.0640959456764363,0.06423812629403294,1.0022182466628138,0.006712623262727583,0.10472774133418028,-0.00992370139102678,-0.16542385214168065
standard_queries,2,18,740,0.06409594535424902,0.0628450740028072,0.9804843918826934,0.06356206222160442,0.07294976103144724,1.1476934272068342,0.0640959456764363,0.06353999507185575,0.9913262750285791,-0.0006949210690485464,-0.010841883145885634,-0.010104687028640025,-0.16720903532414078
standard_queries,2,19,740,0.06409594535424902,0.05750206437062573,0.897124834540159,0.06356206222160442,0.07590864196016982,1.1942444802297314,0.0640959456764363,0.06350957751274108,0.9908517121089802,-0.006007513142115361,-0.09372687756882114,-0.01840657758954409,-0.2971196456895724
standard_queries,2,20,740,0.06409594535424902,0.07290299500565271,1.1374041618815105,0.06356206222160442,0.07357692283553047,1.1575603475389136,0.0640959456764363,0.06475746230901898,1.0103207250568094,0.008145532696633725,0.12708343682470113,-0.0006739278298777503,-0.02015618565740307
standard_queries,2,21,740,0.06409594535424902,0.08012823828974286,1.2501295962932704,0.06356206222160442,0.08118153754118326,1.277201127586922,0.0640959456764363,0.06345071873149356,0.9899334203102345,0.016677519558249292,0.2601961759830359,-0.001053299251440409,-0.027071531293651585
standard_queries,2,22,740,0.06409594535424902,0.0633263783479059,0.9879935150017707,0.06356206222160442,0.07497270505976032,1.1795197078152302,0.0640959456764363,0.0635486951953656,0.9914620109697221,-0.00022231684745968998,-0.0034684959679514016,-0.01164632671185442,-0.1915261928134595
standard_queries,2,23,740,0.06409594535424902,0.06561370993385444,1.0236795724162728,0.06356206222160442,0.07335736050799087,1.1541060491749915,0.0640959456764363,0.06384512465950605,0.9960867881067483,0.0017685852743483878,0.0275927843095245,-0.0077436505741364245,-0.13042647675871866
standard_queries,2,24,740,0.06409594535424902,0.06738286823839755,1.0512812919129622,0.06356206222160442,0.07896193008165102,1.2422808090517279,0.0640959456764363,0.06287469451089163,0.9809465145937672,0.004508173727505916,0.07033477731919491,-0.01157906184325347,-0.19099951713876573
standard_queries,2,25,740,0.06409594535424902,0.06316380760556943,0.9854571495353129,0.06356206222160442,0.078912298421602,1.2414999712639925,0.0640959456764363,0.06316099718615815,0.9854132975118602,2.810419411272616e-06,4.385202345269512e-05,-0.015748490816032565,-0.25604282172867954
standard_queries,2,26,740,0.06409594535424902,0.07343485758111283,1.1457020748387279,0.06356206222160442,0.07760236223001737,1.2208911970077763,0.0640959456764363,0.06381388769761936,0.9955994411839901,0.009620969883493475,0.15010263365473775,-0.004167504648904543,-0.07518912216904838
standard_queries,2,27,740,0.06409594535424902,0.054046333641619294,0.8432098683140254,0.06356206222160442,0.07453229080986332,1.172590822336947,0.0640959456764363,0.06368802469727156,0.9936357756351084,-0.009641691055652258,-0.15042590732108296,-0.020485957168244025,-0.32938095402292156
standard_queries,2,28,740,0.06409594535424902,0.050553228988035305,0.7887118086586431,0.06356206222160442,0.0699405149028108,1.1003499958665337,0.0640959456764363,0.06348083494482813,0.9904032817502482,-0.01292760595679283,-0.20169147309160507,-0.01938728591477549,-0.3116381872078906
standard_queries,2,29,740,0.06409594535424902,0.07250516243480347,1.1311973329058167,0.06356206222160442,0.07552332104863348,1.1881823592401235,0.0640959456764363,0.06407245741905393,0.9996335453493277,0.008432705015749544,0.131563787556489,-0.0030181586138299994,-0.0569850263343068
standard_queries,2,30,740,0.06409594535424902,0.07226869014872087,1.1275079843085591,0.06356206222160442,0.0743180247577461,1.1692198484473617,0.0640959456764363,0.0647309161319926,1.0099065619339125,0.007537774016728272,0.11760142237464666,-0.0020493346090252333,-0.04171186413880257
standard_queries,2,31,740,0.06409594535424902,0.06236852872613314,0.9730495178974473,0.06356206222160442,0.07230633738878611,1.1375706649777255,0.0640959456764363,0.06375188265700599,0.9946320626710591,-0.0013833539308728399,-0.021582544773611767,-0.00993780866265297,-0.1645211470802782
standard_queries,2,32,740,0.06409594535424902,0.0638380294514669,0.9959760964386021,0.06356206222160442,0.07149545079147493,1.1248132658473435,0.0640959456764363,0.06362211418312949,0.9926074654440897,0.00021591526833740442,0.003368630994512345,-0.00765742134000804,-0.12883716940874146
standard_queries,2,33,740,0.06409594535424902,0.0644547117723001,1.0055973340601847,0.06356206222160442,0.07274315397481661,1.1444429496513657,0.0640959456764363,0.06389336306098345,0.996839384873491,0.0005613487113166499,0.008757949186693703,-0.008288442202516504,-0.13884561559118103
standard_queries,2,34,740,0.06409594535424902,0.060428287894339176,0.9427786353779597,0.06356206222160442,0.0750789692273011,1.1811915253086636,0.0640959456764363,0.06333884286719399,0.9881879766145547,-0.0029105549728548207,-0.04540934123659501,-0.014650681332961933,-0.23841288993070386
standard_queries,2,35,740,0.06409594535424902,0.054145687979620855,0.8447599560372417,0.06356206222160442,0.06992497210567061,1.1001054664004195,0.0640959456764363,0.06285994528113185,0.9807164028510645,-0.008714257301510991,-0.1359564468138228,-0.015779284126049762,-0.25534551036317776
standard_queries,2,36,740,0.06409594535424902,0.05712379523225733,0.8912232266259958,0.06356206222160442,0.07486739323751347,1.1778628732418064,0.0640959456764363,0.06408856273502916,0.9998848142214112,-0.006964767502771842,-0.10866158759541533,-0.01774359800525614,-0.28663964661581054
standard_queries,2,37,740,0.06409594535424902,0.04993527092643686,0.7790706674260257,0.06356206222160442,0.07105424436363014,1.1178719173066598,0.0640959456764363,0.06447458992133269,1.0059074601505662,-0.014539318994895831,-0.2268367927245405,-0.021118973437193277,-0.3388012498806341
standard_queries,2,38,740,0.06409594535424902,0.06004625608188075,0.936818323686682,0.06356206222160442,0.07370837028767611,1.1596283649623786,0.0640959456764363,0.06365131904950012,0.9930631084034443,-0.0036050629676193805,-0.0562447847167622,-0.013662114205795365,-0.2228100412756966
standard_queries,2,39,740,0.06409594535424902,0.07772619663863568,1.212653877075285,0.06356206222160442,0.08142214107352334,1.2809864599680714,0.0640959456764363,0.06441060397270564,1.0049091762817226,0.013315592665930052,0.20774470079356244,-0.003695944434887654,-0.06833258289278632
standard_queries,2,40,740,0.06409594535424902,0.07682923936360592,1.1986598986719332,0.06356206222160442,0.08138481515484887,1.2803992241646713,0.0640959456764363,0.06344332809786539,0.9898181145206064,0.013385911265740524,0.20884178415132681,-0.00455557579124296,-0.0817393254927381
standard_queries,2,41,740,0.06409594535424902,0.05618683091692022,0.8766050739463117,0.06356206222160442,0.07232585227167285,1.1378776858987696,0.0640959456764363,0.0637030873145606,0.9938707767280807,-0.007516256397640383,-0.11726570278176895,-0.01613902135475262,-0.2612726119524579
standard_queries,2,42,740,0.06409594535424902,0.06853128089695364,1.069198379370039,0.06356206222160442,0.08161311922846613,1.2839910534042782,0.0640959456764363,0.06292095820646028,0.9816683027674249,0.005610322690493352,0.08753007660261414,-0.013081838331512503,-0.21479267403423918
standard_queries,2,43,740,0.06409594535424902,0.07441549792483046,1.1610016439190773,0.06356206222160442,0.07403646788081607,1.1647902112221187,0.0640959456764363,0.06403573713189847,0.999060649719691,0.010379760792931994,0.16194099419938635,0.00037903004401438944,-0.0037885673030413347
standard_queries,2,44,740,0.06409594535424902,0.07861315257645943,1.2264918185070193,0.06356206222160442,0.07869081916035832,1.2380155144433265,0.0640959456764363,0.06423487198111173,1.0021674741391093,0.014378280595347688,0.22432434436790993,-7.766658389890516e-05,-0.011523695936307199
standard_queries,2,45,740,0.06409594535424902,0.06043329271110329,0.9428567185817638,0.06356206222160442,0.07646353514613331,1.2029744233210822,0.0640959456764363,0.06346911888670277,0.9902204923709556,-0.0030358261755994848,-0.047363773789191765,-0.016030242435030036,-0.2601177047393184
standard_queries,2,46,740,0.06409594535424902,0.07138779539916966,1.1137646071778744,0.06356206222160442,0.07964303553909868,1.2529964062750063,0.0640959456764363,0.06341827515814756,0.9894272483050691,0.00796952024102211,0.12433735887280528,-0.008255240139929024,-0.1392317990971319
standard_queries,2,47,740,0.06409594535424902,0.06798131270585833,1.0606179896424874,0.06356206222160442,0.07532331734090238,1.1850357698951492,0.0640959456764363,0.06437908223754651,1.004417386437194,0.003602230468311825,0.05620060320529352,-0.007342004635044046,-0.12441778025266181
standard_queries,2,48,740,0.06409594535424902,0.053488857017175574,0.8345123349308664,0.06356206222160442,0.07142111312698673,1.1236437370137915,0.0640959456764363,0.06349131021950696,0.9905667129090878,-0.01000245320233139,-0.15605437797822141,-0.017932256109811164,-0.2891314020829251
standard_queries,2,49,740,0.06409594535424902,0.05564641485343108,0.8681737127969856,0.06356206222160442,0.07240958004384428,1.1391949460575026,0.0640959456764363,0.06386545526014792,0.9964039782258317,-0.008219040406716836,-0.12823026542884608,-0.016763165190413192,-0.27102123326051697
standard_queries,2,50,740,0.06409594535424902,0.05597157613248439,0.8732467525541213,0.06356206222160442,0.07113994174712412,1.1192201646809379,0.0640959456764363,0.06319221648815516,0.9859003689118924,-0.0072206403556707745,-0.11265361635777105,-0.015168365614639747,-0.24597341212681656
standard_queries,2,51,740,0.06409594535424902,0.07194655666480193,1.1224821830330096,0.06356206222160442,0.07926769119662208,1.2470912432051235,0.0640959456764363,0.06437227266865808,1.0043111461935004,0.007574283996143857,0.11817103683950925,-0.007321134531820143,-0.12460906017211393
standard_queries,2,52,740,0.06409594535424902,0.07379723062386384,1.151355678054161,0.06356206222160442,0.0749379995706919,1.1789736983269379,0.0640959456764363,0.06380635505995234,0.9954819199026124,0.00999087556391149,0.15587375815154858,-0.001140768946828069,-0.027618020272776933
standard_queries,2,53,740,0.06409594535424902,0.07404422536492347,1.1552091938997349,0.06356206222160442,0.08039733695017325,1.2648635701886746,0.0640959456764363,0.06494759967600977,1.0132871742601743,0.009096625688913706,0.14192201963956053,-0.006353111585249772,-0.1096543762889397
standard_queries,2,54,740,0.06409594535424902,0.06603477399896931,1.030248850126239,0.06356206222160442,0.07822282314300537,1.230652694531642,0.0640959456764363,0.06360016755155615,0.9922650626393299,0.002434606447413161,0.037983787486909115,-0.01218804914403606,-0.20040384440540304
standard_queries,2,55,740,0.06409594535424902,0.08232870857055123,1.2844604774222823,0.06356206222160442,0.08118881631541897,1.2773156420312508,0.0640959456764363,0.06473898863470232,1.0100325059795854,0.017589719935848906,0.2744279714426969,0.0011398922551322627,0.007144835391031501
standard_queries,2,56,740,0.06409594535424902,0.06454546054875529,1.007013161160536,0.06356206222160442,0.06975685116407034,1.0974604776174228,0.0640959456764363,0.06416116143400605,1.0010174708693584,0.0003842991147492383,0.0059956902911775245,-0.00521139061531505,-0.09044731645688686
standard_queries,2,57,740,0.06409594535424902,0.0651154651633791,1.0159061513719057,0.06356206222160442,0.0762439755169121,1.1995201674088722,0.0640959456764363,0.06355663332584742,0.9915858585921895,0.0015588318375316826,0.024320292779716146,-0.011128510353532997,-0.1836140160369666
standard_queries,2,58,740,0.06409594535424902,0.06359872634749154,0.9922425825220391,0.06356206222160442,0.07703726251383086,1.2120006780970407,0.0640959456764363,0.0627260391575259,0.9786272516232801,0.0008726871899656347,0.013615330898758993,-0.013438536166339308,-0.2197580955750016
standard_queries,2,59,740,0.06409594535424902,0.07404406839931334,1.15520674498336,0.06356206222160442,0.07358735429274069,1.1577244620570024,0.0640959456764363,0.06412179619073868,1.0004033096638105,0.009922272208574655,0.15480343531954954,0.0004567141065726409,-0.002517717073642345
standard_queries,2,60,740,0.06409594535424902,0.0688361606887869,1.0739549952549945,0.06356206222160442,0.07835949417707082,1.2328028927676427,0.0640959456764363,0.06325037112912617,0.9868076749880766,0.005585789559660731,0.08714732026691785,-0.00952333348828393,-0.15884789751264816
standard_queries,2,61,740,0.06409594535424902,0.056683122135094695,0.8843480164277985,0.06356206222160442,0.0752146573485555,1.183326259716451,0.0640959456764363,0.0635793503877279,0.9919402813507701,-0.006896228252633198,-0.10759226492297158,-0.018531535213460792,-0.2989782432886524
standard_queries,2,62,740,0.06409594535424902,0.060187564286831266,0.9390229593179926,0.06356206222160442,0.07820104489455353,1.2303100648608813,0.0640959456764363,0.0633295355213655,0.9880427670271109,-0.003141971234534238,-0.04901980770911829,-0.018013480607722256,-0.2912871055428887
standard_queries,2,63,740,0.06409594535424902,0.05679580307490117,0.8861060206070598,0.06356206222160442,0.07123485690838582,1.1207134321732792,0.0640959456764363,0.06295560423184085,0.9822088365720975,-0.006159801156939687,-0.09610281596503767,-0.01443905383348465,-0.23460741156621945
night,1,0,55,0.0847302268851887,0.08629244349219582,1.0184375359825715,0.08473023094914177,0.11443273641846397,1.35055381221787,0.08473022471774708,0.08328348073092375,0.9829252903359724,0.0030089627612720836,0.03551224564659905,-0.028140292926268143,-0.3321162762352985
night,1,1,55,0.0847302268851887,0.09049673026258295,1.0680572162896245,0.08473023094914177,0.1260320801626552,1.4874511582330558,0.08473022471774708,0.08050757375630466,0.9501635812307957,0.009989156506278298,0.11789363505882877,-0.035535349900072274,-0.4193939419434314
night,1,2,55,0.0847302268851887,0.11083553541790356,1.3080991222658722,0.08473023094914177,0.13156374069777402,1.5527367177453284,0.08473022471774708,0.08391224416819486,0.9903460594814061,0.026923291249708697,0.31775306278446613,-0.020728205279870467,-0.24463759547945618
night,1,3,55,0.0847302268851887,0.11126491725444794,1.3131667569498464,0.08473023094914177,0.12593374848365785,1.4862906317256228,0.08473022471774708,0.0921569442207163,1.087651360865725,0.019107973033731632,0.2255153960841214,-0.0146688312292099,-0.1731238747757764
night,1,4,55,0.0847302268851887,0.08855749490586194,1.0451700433407225,0.08473023094914177,0.08637246015396985,1.0193818568229067,0.08473022471774708,0.08226153633811258,0.9708641351081247,0.00629595856774937,0.07430590823259775,0.00218503475189209,0.02578818651781578
night,1,5,55,0.0847302268851887,0.12220103903250261,1.44223665538023,0.08473023094914177,0.12237091633406552,1.4442415058152869,0.08473022471774708,0.08817883079702205,1.040701014198451,0.03402220823548057,0.401535641181779,-0.00016987730156291616,-0.0020048504350569374
night,1,6,55,0.0847302268851887,0.12434727034785531,1.4675668284985068,0.08473023094914177,0.13390452455390583,1.580363030454624,0.08473022471774708,0.09230806394056841,1.089434900569007,0.032039206407286906,0.3781319279294999,-0.009557254206050527,-0.11279620195611706
night,1,7,55,0.0847302268851887,0.07437592148780822,0.8777967936824861,0.08473023094914177,0.0916612684726715,1.0818012348826243,0.08473022471774708,0.08739093081517653,1.0314020894703488,-0.013015009327368304,-0.15360529578786275,-0.01728534698486328,-0.20400444120013816
night,1,8,55,0.0847302268851887,0.08709649308161302,1.0279270607835225,0.08473023094914177,0.11459402401338924,1.352457354709358,0.08473022471774708,0.08119244900616733,0.9582465911855566,0.0059040440754456955,0.06968046959796592,-0.02749753093177622,-0.32453029392583543
night,1,9,55,0.0847302268851887,0.11511559107086876,1.3586130393212905,0.08473023094914177,0.14235237430442463,1.6800659305398309,0.08473022471774708,0.08637325018644333,1.0193912558850102,0.028742340884425423,0.3392217834362803,-0.02723678323355588,-0.32145289121854037
night,1,10,55,0.0847302268851887,0.0872887828133323,1.0301964956568626,0.08473023094914177,0.09058899418874221,1.0691460789610865,0.08473022471774708,0.08279367685317993,0.9771445446885315,0.004495105960152366,0.05305195096833104,-0.0033002113754099067,-0.038949583304223934
night,1,11,55,0.0847302268851887,0.09334674206647006,1.1016935218756927,0.08473023094914177,0.108402895656499,1.279388648445517,0.08473022471774708,0.09077857678586787,1.071383642475504,0.002568165280602195,0.03030987940018859,-0.015056153590028936,-0.17769512656982434
night,1,12,55,0.0847302268851887,0.1041160215031017,1.2287943196963365,0.08473023094914177,0.13622506667267192,1.6077504468793349,0.08473022471774708,0.08352219706231898,0.9857426596063886,0.02059382444078272,0.24305166008994783,-0.03210904516957023,-0.3789561271829984
night,1,13,55,0.0847302268851887,0.10646723942323165,1.2565437782610573,0.08473023094914177,0.1388415049422871,1.6386300779190008,0.08473022471774708,0.08492771549658341,1.0023308185419573,0.02153952392664823,0.2542129597191001,-0.03237426551905545,-0.3820862996579435
night,1,14,55,0.0847302268851887,0.11407087607817216,1.346283142056738,0.08473023094914177,0.1320526583628221,1.5585070037409083,0.08473022471774708,0.08446010486646131,0.9968120012405776,0.029610771211710844,0.3494711408161605,-0.017981782284649937,-0.2122238616841703
night,1,15,55,0.0847302268851887,0.10413447997786782,1.2290121696354277,0.08473023094914177,0.11938742995262146,1.4090299131166328,0.08473022471774708,0.08769082427024841,1.0349414811817585,0.016443655707619406,0.19407068845366915,-0.01525294997475364,-0.18001774348120514
night,1,16,55,0.0847302268851887,0.09322801936756481,1.1002923371595688,0.08473023094914177,0.09163213805718855,1.0814574329696984,0.08473022471774708,0.08601488958705555,1.015161825353207,0.007213129780509255,0.08513051180636166,0.001595881310376254,0.018834904189870327
night,1,17,55,0.0847302268851887,0.09133691516789523,1.0779732160006927,0.08473023094914177,0.10409436280077154,1.2285386412230228,0.08473022471774708,0.08774815391410482,1.0356180950352845,0.003588761253790422,0.04235512096540828,-0.01275744763287631,-0.15056542522233007
night,1,18,55,0.0847302268851887,0.08416212025013838,0.9932951125479679,0.08473023094914177,0.09765805466608568,1.1525762832477546,0.08473022471774708,0.08568369800394232,1.0112530480046693,-0.0015215777538039466,-0.017957935456701435,-0.013495934415947307,-0.15928117069978676
night,1,19,55,0.0847302268851887,0.09094311838800256,1.0733255619772204,0.08473023094914177,0.10932156985456293,1.2902309911108563,0.08473022471774708,0.08693412054668773,1.0260107398072207,0.004008997841314836,0.047314822169999715,-0.018378451466560364,-0.21690542913363586
